"Date","Price","Open","High","Low","Vol.","Change %"
"02-07-2014","10,115.19","10,115.19","10,115.19","10,115.19","","1.18%"
"01-07-2014","9,996.74","9,996.74","9,996.74","9,996.74","","0.31%"
"30-06-2014","9,966.14","9,966.14","9,966.14","9,966.14","","1.37%"
"27-06-2014","9,831.90","9,831.90","9,831.90","9,831.90","","0.21%"
"26-06-2014","9,811.48","9,811.48","9,811.48","9,811.48","","-1.00%"
"25-06-2014","9,911.03","9,911.03","9,911.03","9,911.03","","-0.14%"
"24-06-2014","9,925.34","9,925.34","9,925.34","9,925.34","","1.16%"
"23-06-2014","9,811.62","9,811.62","9,811.62","9,811.62","","-0.24%"
"20-06-2014","9,835.35","9,835.35","9,835.35","9,835.35","","-0.39%"
"19-06-2014","9,873.61","9,873.61","9,873.61","9,873.61","","-0.23%"
"18-06-2014","9,896.55","9,896.55","9,896.55","9,896.55","","-0.96%"
"17-06-2014","9,992.78","9,992.78","9,992.78","9,992.78","","1.30%"
"16-06-2014","9,864.29","9,864.29","9,864.29","9,864.29","","-0.10%"
"13-06-2014","9,874.46","9,874.46","9,874.46","9,874.46","","-1.41%"
"12-06-2014","10,015.59","10,015.59","10,015.59","10,015.59","","0.33%"
"11-06-2014","9,982.86","9,982.86","9,982.86","9,982.86","","-0.37%"
"10-06-2014","10,019.94","10,019.94","10,019.94","10,019.94","","0.02%"
"09-06-2014","10,017.59","10,017.59","10,017.59","10,017.59","","0.94%"
"06-06-2014","9,924.43","9,924.43","9,924.43","9,924.43","","1.49%"
"05-06-2014","9,778.32","9,778.32","9,778.32","9,778.32","","1.09%"
"04-06-2014","9,672.68","9,672.68","9,672.68","9,672.68","","-0.18%"
"03-06-2014","9,690.44","9,690.44","9,690.44","9,690.44","","0.83%"
"02-06-2014","9,610.85","9,610.85","9,610.85","9,610.85","","1.83%"
"30-05-2014","9,437.81","9,437.81","9,437.81","9,437.81","","-0.08%"
"29-05-2014","9,445.23","9,445.23","9,445.23","9,445.23","","-1.20%"
"28-05-2014","9,560.40","9,560.40","9,560.40","9,560.40","","0.16%"
"27-05-2014","9,545.20","9,545.20","9,545.20","9,545.20","","-0.56%"
"26-05-2014","9,598.75","9,598.75","9,598.75","9,598.75","","-0.11%"
"23-05-2014","9,609.25","9,609.25","9,609.25","9,609.25","","1.25%"
"22-05-2014","9,490.91","9,490.91","9,490.91","9,490.91","","0.32%"
"21-05-2014","9,460.28","9,460.28","9,460.28","9,460.28","","-0.31%"
"20-05-2014","9,489.73","9,489.73","9,489.73","9,489.73","","0.16%"
"19-05-2014","9,474.16","9,474.16","9,474.16","9,474.16","","0.84%"
"16-05-2014","9,395.18","9,395.18","9,395.18","9,395.18","","1.17%"
"15-05-2014","9,286.39","9,286.39","9,286.39","9,286.39","","0.20%"
"14-05-2014","9,267.61","9,267.61","9,267.61","9,267.61","","0.00%"
"13-05-2014","9,267.61","9,267.61","9,267.61","9,267.61","","1.35%"
"12-05-2014","9,144.41","9,144.41","9,144.41","9,144.41","","2.27%"
"09-05-2014","8,941.77","8,941.77","8,941.77","8,941.77","","2.99%"
"08-05-2014","8,682.37","8,682.37","8,682.37","8,682.37","","0.11%"
"07-05-2014","8,672.88","8,672.88","8,672.88","8,672.88","","-0.93%"
"06-05-2014","8,754.69","8,754.69","8,754.69","8,754.69","","0.24%"
"05-05-2014","8,733.92","8,733.92","8,733.92","8,733.92","","0.07%"
"02-05-2014","8,727.93","8,727.93","8,727.93","8,727.93","","-0.02%"
"30-04-2014","8,730.05","8,730.05","8,730.05","8,730.05","","-0.28%"
"29-04-2014","8,754.65","8,754.65","8,754.65","8,754.65","","-0.68%"
"28-04-2014","8,814.59","8,814.59","8,814.59","8,814.59","","-0.32%"
"25-04-2014","8,842.62","8,842.62","8,842.62","8,842.62","","-0.85%"
"23-04-2014","8,918.30","8,918.30","8,918.30","8,918.30","","0.37%"
"22-04-2014","8,885.09","8,885.09","8,885.09","8,885.09","","-0.03%"
"21-04-2014","8,887.78","8,887.78","8,887.78","8,887.78","","0.56%"
"17-04-2014","8,837.92","8,837.92","8,837.92","8,837.92","","1.56%"
"16-04-2014","8,702.22","8,702.22","8,702.22","8,702.22","","-0.86%"
"15-04-2014","8,777.57","8,777.57","8,777.57","8,777.57","","-0.64%"
"11-04-2014","8,833.88","8,833.88","8,833.88","8,833.88","","-0.30%"
"10-04-2014","8,860.09","8,860.09","8,860.09","8,860.09","","0.00%"
"09-04-2014","8,859.81","8,859.81","8,859.81","8,859.81","","1.51%"
"07-04-2014","8,727.98","8,727.98","8,727.98","8,727.98","","0.01%"
"04-04-2014","8,727.03","8,727.03","8,727.03","8,727.03","","-0.62%"
"03-04-2014","8,781.47","8,781.47","8,781.47","8,781.47","","-0.24%"
"02-04-2014","8,802.95","8,802.95","8,802.95","8,802.95","","0.47%"
"01-04-2014","8,761.86","8,761.86","8,761.86","8,761.86","","0.25%"
"31-03-2014","8,739.91","8,739.91","8,739.91","8,739.91","","0.12%"
"28-03-2014","8,729.05","8,729.05","8,729.05","8,729.05","","0.82%"
"27-03-2014","8,658.46","8,658.46","8,658.46","8,658.46","","0.64%"
"26-03-2014","8,603.63","8,603.63","8,603.63","8,603.63","","0.18%"
"25-03-2014","8,588.44","8,588.44","8,588.44","8,588.44","","0.10%"
"24-03-2014","8,580.26","8,580.26","8,580.26","8,580.26","","1.37%"
"22-03-2014","8,464.28","8,464.28","8,464.28","8,464.28","","0.03%"
"21-03-2014","8,462.06","8,462.06","8,462.06","8,462.06","","0.16%"
"20-03-2014","8,448.89","8,448.89","8,448.89","8,448.89","","-0.63%"
"19-03-2014","8,502.28","8,502.28","8,502.28","8,502.28","","0.11%"
"18-03-2014","8,492.62","8,492.62","8,492.62","8,492.62","","0.19%"
"14-03-2014","8,476.35","8,476.35","8,476.35","8,476.35","","0.17%"
"13-03-2014","8,461.93","8,461.93","8,461.93","8,461.93","","-0.36%"
"12-03-2014","8,492.91","8,492.91","8,492.91","8,492.91","","0.08%"
"11-03-2014","8,486.39","8,486.39","8,486.39","8,486.39","","-0.37%"
"10-03-2014","8,518.03","8,518.03","8,518.03","8,518.03","","0.16%"
"07-03-2014","8,504.22","8,504.22","8,504.22","8,504.22","","1.96%"
"06-03-2014","8,340.71","8,340.71","8,340.71","8,340.71","","1.15%"
"05-03-2014","8,246.22","8,246.22","8,246.22","8,246.22","","0.49%"
"04-03-2014","8,206.23","8,206.23","8,206.23","8,206.23","","1.24%"
"03-03-2014","8,105.73","8,105.73","8,105.73","8,105.73","","-0.88%"
"28-02-2014","8,178.01","8,178.01","8,178.01","8,178.01","","0.61%"
"26-02-2014","8,128.29","8,128.29","8,128.29","8,128.29","","0.62%"
"25-02-2014","8,077.85","8,077.85","8,077.85","8,077.85","","0.23%"
"24-02-2014","8,059.67","8,059.67","8,059.67","8,059.67","","0.50%"
"21-02-2014","8,019.69","8,019.69","8,019.69","8,019.69","","1.05%"
"20-02-2014","7,936.34","7,936.34","7,936.34","7,936.34","","-1.00%"
"19-02-2014","8,016.20","8,016.20","8,016.20","8,016.20","","0.42%"
"18-02-2014","7,982.78","7,982.78","7,982.78","7,982.78","","0.89%"
"17-02-2014","7,912.71","7,912.71","7,912.71","7,912.71","","0.43%"
"14-02-2014","7,878.87","7,878.87","7,878.87","7,878.87","","0.79%"
"13-02-2014","7,817.32","7,817.32","7,817.32","7,817.32","","-1.36%"
"12-02-2014","7,925.09","7,925.09","7,925.09","7,925.09","","0.36%"
"11-02-2014","7,896.79","7,896.79","7,896.79","7,896.79","","0.16%"
"10-02-2014","7,884.34","7,884.34","7,884.34","7,884.34","","-0.15%"
"07-02-2014","7,896.41","7,896.41","7,896.41","7,896.41","","0.45%"
"06-02-2014","7,861.05","7,861.05","7,861.05","7,861.05","","0.23%"
"05-02-2014","7,842.98","7,842.98","7,842.98","7,842.98","","0.36%"
"04-02-2014","7,814.96","7,814.96","7,814.96","7,814.96","","-0.01%"
"03-02-2014","7,816.09","7,816.09","7,816.09","7,816.09","","-1.44%"
"31-01-2014","7,930.34","7,930.34","7,930.34","7,930.34","","0.29%"
"30-01-2014","7,907.25","7,907.25","7,907.25","7,907.25","","-0.76%"
"29-01-2014","7,967.86","7,967.86","7,967.86","7,967.86","","-0.10%"
"28-01-2014","7,975.67","7,975.67","7,975.67","7,975.67","","-0.16%"
"27-01-2014","7,988.17","7,988.17","7,988.17","7,988.17","","-2.08%"
"24-01-2014","8,157.94","8,157.94","8,157.94","8,157.94","","-1.24%"
"23-01-2014","8,260.68","8,260.68","8,260.68","8,260.68","","0.11%"
"22-01-2014","8,251.94","8,251.94","8,251.94","8,251.94","","0.41%"
"21-01-2014","8,218.29","8,218.29","8,218.29","8,218.29","","0.16%"
"20-01-2014","8,205.44","8,205.44","8,205.44","8,205.44","","0.68%"
"17-01-2014","8,149.77","8,149.77","8,149.77","8,149.77","","-0.91%"
"16-01-2014","8,224.29","8,224.29","8,224.29","8,224.29","","-0.03%"
"15-01-2014","8,226.89","8,226.89","8,226.89","8,226.89","","1.27%"
"14-01-2014","8,124.00","8,124.00","8,124.00","8,124.00","","-0.49%"
"13-01-2014","8,164.22","8,164.22","8,164.22","8,164.22","","1.64%"
"10-01-2014","8,032.39","8,032.39","8,032.39","8,032.39","","0.05%"
"09-01-2014","8,028.30","8,028.30","8,028.30","8,028.30","","-0.10%"
"08-01-2014","8,036.43","8,036.43","8,036.43","8,036.43","","0.20%"
"07-01-2014","8,020.38","8,020.38","8,020.38","8,020.38","","-0.47%"
"06-01-2014","8,058.38","8,058.38","8,058.38","8,058.38","","-0.32%"
"03-01-2014","8,084.05","8,084.05","8,084.05","8,084.05","","-0.16%"
"02-01-2014","8,097.05","8,097.05","8,097.05","8,097.05","","-1.28%"
"01-01-2014","8,201.82","8,201.82","8,201.82","8,201.82","","-0.04%"
"31-12-2013","8,204.85","8,204.85","8,204.85","8,204.85","","0.20%"
"30-12-2013","8,188.11","8,188.11","8,188.11","8,188.11","","-0.36%"
"27-12-2013","8,217.63","8,217.63","8,217.63","8,217.63","","0.56%"
"26-12-2013","8,172.20","8,172.20","8,172.20","8,172.20","","0.17%"
"24-12-2013","8,158.51","8,158.51","8,158.51","8,158.51","","-0.26%"
"23-12-2013","8,179.48","8,179.48","8,179.48","8,179.48","","0.16%"
"20-12-2013","8,166.18","8,166.18","8,166.18","8,166.18","","1.75%"
"19-12-2013","8,026.09","8,026.09","8,026.09","8,026.09","","-0.81%"
"18-12-2013","8,091.83","8,091.83","8,091.83","8,091.83","","1.28%"
"17-12-2013","7,989.69","7,989.69","7,989.69","7,989.69","","-0.25%"
"16-12-2013","8,010.05","8,010.05","8,010.05","8,010.05","","-0.22%"
"13-12-2013","8,027.89","8,027.89","8,027.89","8,027.89","","-1.10%"
"12-12-2013","8,117.22","8,117.22","8,117.22","8,117.22","","-1.12%"
"11-12-2013","8,209.43","8,209.43","8,209.43","8,209.43","","-0.39%"
"10-12-2013","8,241.92","8,241.92","8,241.92","8,241.92","","-0.46%"
"09-12-2013","8,279.62","8,279.62","8,279.62","8,279.62","","1.66%"
"06-12-2013","8,144.32","8,144.32","8,144.32","8,144.32","","0.30%"
"05-12-2013","8,119.89","8,119.89","8,119.89","8,119.89","","1.30%"
"04-12-2013","8,015.59","8,015.59","8,015.59","8,015.59","","-0.66%"
"03-12-2013","8,068.78","8,068.78","8,068.78","8,068.78","","-0.26%"
"02-12-2013","8,089.61","8,089.61","8,089.61","8,089.61","","0.68%"
"29-11-2013","8,035.27","8,035.27","8,035.27","8,035.27","","1.38%"
"28-11-2013","7,925.71","7,925.71","7,925.71","7,925.71","","0.57%"
"27-11-2013","7,880.49","7,880.49","7,880.49","7,880.49","","-0.03%"
"26-11-2013","7,883.10","7,883.10","7,883.10","7,883.10","","-0.92%"
"25-11-2013","7,956.26","7,956.26","7,956.26","7,956.26","","2.00%"
"22-11-2013","7,800.26","7,800.26","7,800.26","7,800.26","","-0.06%"
"21-11-2013","7,804.93","7,804.93","7,804.93","7,804.93","","-2.02%"
"20-11-2013","7,966.08","7,966.08","7,966.08","7,966.08","","-1.30%"
"19-11-2013","8,070.73","8,070.73","8,070.73","8,070.73","","0.23%"
"18-11-2013","8,052.07","8,052.07","8,052.07","8,052.07","","2.19%"
"14-11-2013","7,879.25","7,879.25","7,879.25","7,879.25","","1.11%"
"13-11-2013","7,792.65","7,792.65","7,792.65","7,792.65","","-0.47%"
"12-11-2013","7,829.70","7,829.70","7,829.70","7,829.70","","-1.00%"
"11-11-2013","7,908.71","7,908.71","7,908.71","7,908.71","","-1.01%"
"08-11-2013","7,989.31","7,989.31","7,989.31","7,989.31","","-0.75%"
"07-11-2013","8,049.77","8,049.77","8,049.77","8,049.77","","-0.44%"
"06-11-2013","8,085.36","8,085.36","8,085.36","8,085.36","","-0.60%"
"05-11-2013","8,134.24","8,134.24","8,134.24","8,134.24","","-1.02%"
"03-11-2013","8,217.74","8,217.74","8,217.74","8,217.74","","0.16%"
"01-11-2013","8,204.56","8,204.56","8,204.56","8,204.56","","0.13%"
"31-10-2013","8,194.06","8,194.06","8,194.06","8,194.06","","0.77%"
"30-10-2013","8,131.16","8,131.16","8,131.16","8,131.16","","0.50%"
"29-10-2013","8,091.08","8,091.08","8,091.08","8,091.08","","1.96%"
"28-10-2013","7,935.25","7,935.25","7,935.25","7,935.25","","-0.71%"
"25-10-2013","7,992.27","7,992.27","7,992.27","7,992.27","","-0.29%"
"24-10-2013","8,015.83","8,015.83","8,015.83","8,015.83","","-0.23%"
"23-10-2013","8,033.91","8,033.91","8,033.91","8,033.91","","-0.39%"
"22-10-2013","8,065.66","8,065.66","8,065.66","8,065.66","","-0.03%"
"21-10-2013","8,068.29","8,068.29","8,068.29","8,068.29","","0.25%"
"18-10-2013","8,048.00","8,048.00","8,048.00","8,048.00","","2.37%"
"17-10-2013","7,861.46","7,861.46","7,861.46","7,861.46","","-0.67%"
"15-10-2013","7,914.65","7,914.65","7,914.65","7,914.65","","-0.39%"
"14-10-2013","7,945.36","7,945.36","7,945.36","7,945.36","","0.27%"
"11-10-2013","7,923.95","7,923.95","7,923.95","7,923.95","","1.25%"
"10-10-2013","7,826.14","7,826.14","7,826.14","7,826.14","","0.22%"
"09-10-2013","7,808.59","7,808.59","7,808.59","7,808.59","","1.33%"
"08-10-2013","7,705.81","7,705.81","7,705.81","7,705.81","","0.38%"
"07-10-2013","7,676.89","7,676.89","7,676.89","7,676.89","","-0.02%"
"04-10-2013","7,678.38","7,678.38","7,678.38","7,678.38","","-0.04%"
"03-10-2013","7,681.50","7,681.50","7,681.50","7,681.50","","2.24%"
"01-10-2013","7,512.98","7,512.98","7,512.98","7,512.98","","0.78%"
"30-09-2013","7,454.82","7,454.82","7,454.82","7,454.82","","-1.68%"
"27-09-2013","7,582.10","7,582.10","7,582.10","7,582.10","","-0.83%"
"26-09-2013","7,645.82","7,645.82","7,645.82","7,645.82","","0.14%"
"25-09-2013","7,634.90","7,634.90","7,634.90","7,634.90","","-0.32%"
"24-09-2013","7,659.09","7,659.09","7,659.09","7,659.09","","0.05%"
"23-09-2013","7,655.56","7,655.56","7,655.56","7,655.56","","-2.04%"
"20-09-2013","7,814.61","7,814.61","7,814.61","7,814.61","","-1.69%"
"19-09-2013","7,949.11","7,949.11","7,949.11","7,949.11","","3.68%"
"18-09-2013","7,666.62","7,666.62","7,666.62","7,666.62","","0.84%"
"17-09-2013","7,602.59","7,602.59","7,602.59","7,602.59","","0.17%"
"16-09-2013","7,589.78","7,589.78","7,589.78","7,589.78","","-0.17%"
"13-09-2013","7,602.85","7,602.85","7,602.85","7,602.85","","0.00%"
"12-09-2013","7,602.81","7,602.81","7,602.81","7,602.81","","-1.06%"
"11-09-2013","7,683.92","7,683.92","7,683.92","7,683.92","","0.28%"
"10-09-2013","7,662.66","7,662.66","7,662.66","7,662.66","","3.81%"
"06-09-2013","7,381.47","7,381.47","7,381.47","7,381.47","","1.60%"
"05-09-2013","7,265.29","7,265.29","7,265.29","7,265.29","","2.70%"
"04-09-2013","7,074.56","7,074.56","7,074.56","7,074.56","","2.00%"
"03-09-2013","6,936.07","6,936.07","6,936.07","6,936.07","","-3.75%"
"02-09-2013","7,206.03","7,206.03","7,206.03","7,206.03","","1.44%"
"30-08-2013","7,103.56","7,103.56","7,103.56","7,103.56","","1.17%"
"29-08-2013","7,021.53","7,021.53","7,021.53","7,021.53","","2.35%"
"28-08-2013","6,860.50","6,860.50","6,860.50","6,860.50","","-0.05%"
"27-08-2013","6,863.65","6,863.65","6,863.65","6,863.65","","-3.45%"
"26-08-2013","7,109.11","7,109.11","7,109.11","7,109.11","","0.09%"
"23-08-2013","7,102.92","7,102.92","7,102.92","7,102.92","","1.17%"
"22-08-2013","7,020.77","7,020.77","7,020.77","7,020.77","","2.00%"
"21-08-2013","6,883.31","6,883.31","6,883.31","6,883.31","","-1.83%"
"20-08-2013","7,011.64","7,011.64","7,011.64","7,011.64","","-0.25%"
"19-08-2013","7,028.92","7,028.92","7,028.92","7,028.92","","-1.69%"
"16-08-2013","7,149.75","7,149.75","7,149.75","7,149.75","","-4.08%"
"14-08-2013","7,454.14","7,454.14","7,454.14","7,454.14","","0.76%"
"13-08-2013","7,397.98","7,397.98","7,397.98","7,397.98","","1.60%"
"12-08-2013","7,281.67","7,281.67","7,281.67","7,281.67","","0.84%"
"08-08-2013","7,221.08","7,221.08","7,221.08","7,221.08","","0.84%"
"07-08-2013","7,160.66","7,160.66","7,160.66","7,160.66","","-0.42%"
"06-08-2013","7,190.68","7,190.68","7,190.68","7,190.68","","-2.51%"
"05-08-2013","7,376.13","7,376.13","7,376.13","7,376.13","","0.13%"
"02-08-2013","7,366.39","7,366.39","7,366.39","7,366.39","","-0.87%"
"01-08-2013","7,431.15","7,431.15","7,431.15","7,431.15","","-0.25%"
"31-07-2013","7,449.52","7,449.52","7,449.52","7,449.52","","-0.22%"
"30-07-2013","7,466.04","7,466.04","7,466.04","7,466.04","","-1.29%"
"29-07-2013","7,563.35","7,563.35","7,563.35","7,563.35","","-0.92%"
"26-07-2013","7,633.20","7,633.20","7,633.20","7,633.20","","-0.35%"
"25-07-2013","7,660.22","7,660.22","7,660.22","7,660.22","","-1.39%"
"24-07-2013","7,767.88","7,767.88","7,767.88","7,767.88","","-1.44%"
"23-07-2013","7,881.06","7,881.06","7,881.06","7,881.06","","0.76%"
"22-07-2013","7,821.43","7,821.43","7,821.43","7,821.43","","0.04%"
"19-07-2013","7,818.03","7,818.03","7,818.03","7,818.03","","-0.14%"
"18-07-2013","7,829.28","7,829.28","7,829.28","7,829.28","","1.12%"
"17-07-2013","7,742.47","7,742.47","7,742.47","7,742.47","","0.31%"
"16-07-2013","7,718.83","7,718.83","7,718.83","7,718.83","","-1.25%"
"15-07-2013","7,816.76","7,816.76","7,816.76","7,816.76","","0.38%"
"12-07-2013","7,786.81","7,786.81","7,786.81","7,786.81","","1.25%"
"11-07-2013","7,690.45","7,690.45","7,690.45","7,690.45","","2.04%"
"10-07-2013","7,537.06","7,537.06","7,537.06","7,537.06","","-0.68%"
"09-07-2013","7,588.74","7,588.74","7,588.74","7,588.74","","0.82%"
"08-07-2013","7,527.28","7,527.28","7,527.28","7,527.28","","-0.96%"
"05-07-2013","7,600.32","7,600.32","7,600.32","7,600.32","","0.55%"
"04-07-2013","7,558.46","7,558.46","7,558.46","7,558.46","","1.17%"
"03-07-2013","7,470.96","7,470.96","7,470.96","7,470.96","","-1.48%"
"02-07-2013","7,583.16","7,583.16","7,583.16","7,583.16","","-0.70%"
"01-07-2013","7,636.62","7,636.62","7,636.62","7,636.62","","0.97%"
"28-06-2013","7,563.28","7,563.28","7,563.28","7,563.28","","2.81%"
"27-06-2013","7,356.32","7,356.32","7,356.32","7,356.32","","1.76%"
"26-06-2013","7,229.08","7,229.08","7,229.08","7,229.08","","-0.36%"
"25-06-2013","7,255.47","7,255.47","7,255.47","7,255.47","","0.34%"
"24-06-2013","7,231.09","7,231.09","7,231.09","7,231.09","","-1.37%"
"21-06-2013","7,331.23","7,331.23","7,331.23","7,331.23","","0.21%"
"20-06-2013","7,316.02","7,316.02","7,316.02","7,316.02","","-2.86%"
"19-06-2013","7,531.16","7,531.16","7,531.16","7,531.16","","0.15%"
"18-06-2013","7,520.01","7,520.01","7,520.01","7,520.01","","-0.63%"
"17-06-2013","7,567.85","7,567.85","7,567.85","7,567.85","","0.73%"
"14-06-2013","7,512.87","7,512.87","7,512.87","7,512.87","","1.92%"
"13-06-2013","7,371.50","7,371.50","7,371.50","7,371.50","","-0.99%"
"12-06-2013","7,444.90","7,444.90","7,444.90","7,444.90","","-0.49%"
"11-06-2013","7,481.85","7,481.85","7,481.85","7,481.85","","-1.52%"
"10-06-2013","7,597.17","7,597.17","7,597.17","7,597.17","","-0.05%"
"07-06-2013","7,601.03","7,601.03","7,601.03","7,601.03","","-0.68%"
"06-06-2013","7,653.22","7,653.22","7,653.22","7,653.22","","-0.01%"
"05-06-2013","7,653.81","7,653.81","7,653.81","7,653.81","","0.07%"
"04-06-2013","7,648.12","7,648.12","7,648.12","7,648.12","","-0.33%"
"03-06-2013","7,673.77","7,673.77","7,673.77","7,673.77","","-0.78%"
"31-05-2013","7,734.03","7,734.03","7,734.03","7,734.03","","-2.14%"
"30-05-2013","7,903.53","7,903.53","7,903.53","7,903.53","","0.47%"
"29-05-2013","7,866.77","7,866.77","7,866.77","7,866.77","","-0.11%"
"28-05-2013","7,875.77","7,875.77","7,875.77","7,875.77","","0.50%"
"27-05-2013","7,836.22","7,836.22","7,836.22","7,836.22","","1.66%"
"24-05-2013","7,707.91","7,707.91","7,707.91","7,707.91","","0.28%"
"23-05-2013","7,686.64","7,686.64","7,686.64","7,686.64","","-2.09%"
"22-05-2013","7,850.45","7,850.45","7,850.45","7,850.45","","-0.32%"
"21-05-2013","7,875.68","7,875.68","7,875.68","7,875.68","","-0.69%"
"20-05-2013","7,930.79","7,930.79","7,930.79","7,930.79","","-0.49%"
"17-05-2013","7,969.96","7,969.96","7,969.96","7,969.96","","0.28%"
"16-05-2013","7,947.55","7,947.55","7,947.55","7,947.55","","0.38%"
"15-05-2013","7,917.77","7,917.77","7,917.77","7,917.77","","2.52%"
"14-05-2013","7,722.79","7,722.79","7,722.79","7,722.79","","0.25%"
